,num_variables,activation_function,absorption_criterion,ascent_stop_criterion,stopping_criterion_type,step_type,max_iterations,direction_type,initial_ascent_type,gamma,theta,f_value,binary,t_hmip,t_cplex,f_cplex
31,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.23622461073206,0.17679572545270836,0.06372161299999934,0.009939753999999468,-2.480111192821391
32,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.661840418507791,0.0,0.0017927389999998766,0.009967658999999962,-2.661840418507791
33,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.1880969645696278,0.07380056505287355,0.004266341000000118,0.010518860000000352,-0.18809696457041133
34,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.016010920769652,0.0,0.010026852000000197,0.010168009999999228,-2.016010920769652
35,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.21274134430978742,0.08789076112450515,0.0636952079999995,0.009928730000000385,-0.21011339849180677
36,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.42557432990551114,0.0,0.0027931159999994293,0.009917002000000785,-0.42557432990551114
37,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0019484240000000597,0.00985302499999996,0.0
38,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.3450538512611659,0.010779300901809431,0.06341725199999981,0.0095904400000002,-0.345179941361
39,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0389997279999994,0.010660726000000231,0.0
40,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,6.903747376087882e-14,6.326441743771567e-07,0.0035538029999999665,0.010193452000000214,0.0
41,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.08015335330798938,0.362686109913662,0.0025873450000002407,0.010364590000000007,-0.0801533533080753
42,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.4480357399027548,0.0,0.002762442999999948,0.009779908000000503,-1.4480357399027548
43,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.06355359429115276,0.3661828688822113,0.004401410999999911,0.009930052000000522,-0.06355359429164577
44,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.2542832332783378,0.11074274895332409,0.06361478100000006,0.01022873799999946,-0.2680542434763021
45,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.02082523779328914,0.22959229844069795,0.06363503099999956,0.010317360000000164,0.0
46,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.002405133000000781,0.010048606999999876,0.0
47,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.0504659099933003,0.07102440006685698,0.06646806499999958,0.010004841999999847,-1.0488302327297645
48,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0027175750000001386,0.0099802320000002,0.0
49,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.026915827223092045,0.22816340601082105,0.06609047699999948,0.011940276999999888,0.0
50,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0035045690000004015,0.00959214399999997,0.0
51,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.26077891394978553,0.08437785092588801,0.004938865000000625,0.010257604999999614,-0.26077891395124414
52,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.028606417999999856,0.009783544000000255,0.0
53,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.507441062855023,0.24302364470010054,0.06408169699999977,0.010084094999999849,-1.5146178289099805
54,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.7386190501708326,0.0,0.0035081890000006055,0.011086154000000015,-0.7386190501708326
55,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0032188319999999493,0.012665996999999152,0.0
56,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.0016555516942116,0.23982806767914058,0.0052770060000000285,0.01501676000000085,-2.001655551694363
57,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0024914679999996636,0.010245774999999568,0.0
58,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0028464369999996464,0.010204478999999544,0.0
59,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,1.829800212876987e-19,6.732248087801432e-10,0.0038410019999997047,0.011724910999999949,0.0
60,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.5263063964409693,0.0,0.002797816000000175,0.009667310000000207,-1.5263063964409693
61,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0004687768706611097,0.036411491646049655,0.08626816199999965,0.011389442000000471,0.0
62,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.003591499000000553,0.01183883299999966,0.0
63,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0026728330000000966,0.009903596000000014,0.0
64,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.9460280137430097,0.0,0.0024939039999996027,0.01011209799999957,-0.9460280137430097
65,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.006123510312065211,0.12394106742366702,0.06421869199999986,0.010847455999999589,-7.517517142746524e-06
66,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.001490615705886697,0.2489576755791156,0.06257127199999957,0.01075227299999959,-0.01826884342589085
67,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.30419892733026027,0.005315084346127995,0.0037771529999997,0.010388566999999682,-0.30419892733026027
68,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0026810899999993865,0.00976508300000134,0.0
69,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.2882644921633188,0.21229640952338014,0.0021994870000003885,0.012692214999999507,-0.27424248566680515
70,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.002983512999998439,0.01136998099999964,0.0
71,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.03613687332338255,0.22861309352077572,0.07121991899999891,0.011559100999999572,-0.036139483682215076
72,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.009400375999998545,0.011571887000000558,0.0
73,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.0005975609775631448,0.038432608437168135,0.003304292000001041,0.011469971000000356,0.0
74,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.06065966600000117,0.010776412000000235,0.0
75,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.01344709299999991,0.012151347000001422,0.0
76,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.02142086105812253,0.18528298744296895,0.07065292100000065,0.01288040500000065,-0.02149772568902491
77,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0021318610000005123,0.012064560000000668,0.0
78,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.7986687682056437,0.19795097285280264,0.06508758700000072,0.010774624999999816,-2.8615194400916915
79,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.4036796361689884,6.503900136106888e-07,0.004662000999999805,0.01046110500000097,-0.4036796361690929
80,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0003518438336966752,0.16695802350917796,0.08697270399999901,0.014021862999999968,-0.002064337565414062
81,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.27157848748040925,0.0,0.004014555999999558,0.012531760999999975,-0.27157848748040925
82,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.002651179317486,0.0,0.003618355000000406,0.013920349000001053,-1.002651179317486
83,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.06949512237947246,0.0,0.002203013999999115,0.009609260000001285,-0.06949512237947246
84,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.17815177645060973,0.22977866102524144,0.06219140199999984,0.010702679000001325,-0.27697097087960054
85,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,1.555645066951562e-05,0.008199724569807273,0.06069120099999914,0.010490253000000394,0.0
86,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,1.1741301023040275e-16,2.282024606052624e-08,0.00327879299999978,0.009753465999999378,0.0
87,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0002930276604316328,0.03063670168531357,0.08614263099999953,0.01166404100000129,0.0
88,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.893071839406571,0.0,0.04312823600000115,0.01095501800000065,-1.893071839406571
89,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.06641353932781047,0.24896931171091227,0.0040310020000013935,0.010126957999998965,-0.06641353932803173
90,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0015037690149203623,0.16823880632099503,0.06484961700000014,0.011031343999999166,0.0
91,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.0028823350749318487,0.11190026479854978,0.003879668999999808,0.009452629000000101,-0.00288233507506617
92,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.21687906732879542,0.18336017738871185,0.0029540489999995145,0.011385816999998966,-0.21687906732879544
93,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.011324123636179706,0.12930905625706265,0.0031079529999988864,0.009501610999999244,-0.011324123636179705
94,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0028748959999997936,0.010662380999999499,0.0
95,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.037701627785834545,0.23992243694256263,0.07268976199999955,0.010897390000000229,0.0
96,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.1092631841952816,0.0,0.002052666000000869,0.010028775000000323,-1.1092631841952816
97,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.2911530858184677,0.09780687010650883,0.07222339700000013,0.010190091000000123,-1.3042920112380607
98,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.0353026012329056,0.0,0.0029115229999998604,0.011083195999999518,-1.0353026012329056
99,2,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,4.6665845171656695e-05,0.015539771807683265,0.062453934000000544,0.010801052999999783,0.0
100,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.07985382581639802,0.0,0.0036761240000000583,0.010608020000001162,-0.07985382581639802
101,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.5748257589280482,0.20326513566027637,0.0758281899999993,0.01261520500000124,-0.5491576181204196
102,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.6954108111035509,0.0,0.014453214000001324,0.011434591999998744,-0.6954108111035509
103,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.3496410367879614,0.24263424110186266,0.07842160400000076,0.01210274099999964,-1.4344420603920724
104,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.2512384779811858,0.17522640957349733,0.07093696799999982,0.011044584000000413,-0.22915359541936942
105,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.3417503858184343,0.23965880418864083,0.0760761849999998,0.011243246999999457,-2.3457362866393523
106,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.005813072000000474,0.010544268999998607,0.0
107,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0034477370000001173,0.010486688999998606,0.0
108,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.06180463228292398,0.249893977872488,0.0697043560000008,0.012293075999998848,-0.06191553770129027
109,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.1332678913892908,0.4573917748239907,0.06977864100000097,0.011651086999998839,-1.1164287160014623
110,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.018931826602747094,0.10295674039520065,0.06962653799999963,0.010023503999999406,0.0
111,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.134877842092416,0.2732520837496234,0.07006848099999985,0.010161788999999644,-0.18300791531451788
112,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.2434018315724376,0.2480391296232976,0.07107042400000019,0.011481185000000949,-1.2438519970823108
113,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.04456144931816852,0.6973163888285423,0.07345182099999903,0.011977321000001595,-0.05579867198988749
114,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.01196343199999994,0.011332174999999722,0.0
115,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.837269321974832,0.21721602709684967,0.07139334100000028,0.011319989999998725,-1.837390911654807
116,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.48352128675982875,0.0,0.02781947900000148,0.010921497000000002,-0.48352128675982875
117,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.6432477776595718,0.0,0.027266844999999762,0.012710435000000686,-0.6432477776595718
118,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-5.801970377172418,0.24441679167011804,0.07184725199999953,0.011060218000000788,-5.876137213526687
119,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.913531777979717,0.0,0.003451319000001618,0.009910228000000743,-2.913531777979717
120,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.5932258954150587,0.24950892222595836,0.06930789900000178,0.011565650000001426,-0.6204778337681691
121,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.8715187256151162,0.2442286643441685,0.07095179899999948,0.009818974999998176,-0.9394818667336013
122,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.476794613462316,0.20831696849676135,0.07059344800000034,0.010337152000001737,-1.4783475078199366
123,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.0189589747644785,0.22749578641530122,0.07046099600000133,0.01015561199999837,-2.013631081821282
124,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.0860134741667435,0.24993498807326212,0.06903331300000204,0.010882839000000644,-1.1153932885060245
125,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.355778059556519,0.0,0.0074559289999989176,0.01108074800000125,-1.355778059556519
126,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.0488842435254675,0.3570725826324733,0.06281604100000138,0.010406117000002268,-2.03398370035259
127,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.6270441336449575,0.2410315789003082,0.0716743359999974,0.01101445499999798,-0.6270486620477805
128,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.468063673638164,0.0,0.003973272999999722,0.010094024000000701,-1.468063673638164
129,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-3.891315559517578,0.18949398252316596,0.07206522499999934,0.01103046000000063,-3.872812144017296
130,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-3.0542173167116538,0.0,0.007629842000000053,0.010392428999999481,-3.0542173167116538
131,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.5062656746719737,0.23745359596133492,0.07120594500000266,0.009720127000001355,-0.5529031513660216
132,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-4.723841407316311,0.13796084345120826,0.06946015199999778,0.010615468000001016,-4.764251109887639
133,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.5249468004069846,0.15193998355366284,0.06963246600000161,0.010252020999999445,-1.5555677609095158
134,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-3.985910228737454,0.0,0.008892093000000045,0.01060394299999956,-3.985910228737455
135,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-3.27993884952375,0.023925256558495346,0.07022626300000212,0.00970894199999961,-3.285729548270669
136,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.12276773120575266,0.27757105770545915,0.07048677400000258,0.011475869999998167,-0.02722264144501213
137,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.6150760991101487,0.0,0.009767033999999342,0.010620196999997944,-1.6150760888280948
138,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.5381593916402252,0.0,0.0070366069999998615,0.011023199000000261,-0.5381593916402252
139,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.13736737055094425,0.20071350144709096,0.07030003499999893,0.010327303000000398,0.0
140,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-3.9338644290434837,0.2480924676074389,0.07004521300000022,0.0106339100000028,-3.9527747863352554
141,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.9556561806527267,0.24967082003455918,0.07000475599999945,0.010190030000000405,-1.0150495241920037
142,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.588807826842804,0.2365268431821147,0.07188674000000006,0.011147675000000135,-2.5996543955750866
143,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,0.0,0.0,0.0036175959999980023,0.011035306000000134,0.0
144,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.12489568754044775,0.24988351947206125,0.07143712499999921,0.010705116999996989,-0.12732285823703274
145,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.386942541324921,0.2482824111956855,0.07169710499999837,0.011032065000001978,-1.4166048053027778
146,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-4.271269172931971,0.0,0.003877071999998094,0.010124233999999177,-4.271269172931971
147,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.9660952484383498,0.0,0.009984215999999435,0.01026797600000151,-0.9660952484383498
148,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.08321736072726733,0.24993290056895512,0.0699765420000027,0.009797525999999834,-0.08580038466727806
149,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.2221108746562814,0.0,0.010071834000001445,0.009784963000001312,-1.2221108746562814
150,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.5944144706508966,0.050875858864535384,0.004815189000002107,0.010501138999998716,-0.5944144706510003
151,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.472024548015135,0.1271320723789088,0.0709439850000031,0.010168836999998376,-2.527575190701291
152,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.0706186352522113,0.2247545764683532,0.07054150000000092,0.010898999999998438,-2.0800074505867507
153,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-4.0101013118944255,0.0,0.021130029999998357,0.009505692000001176,-4.0101013118944255
154,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.9227138155304303,0.4213065665059157,0.06936184399999945,0.009904955000003213,-1.104526456970431
155,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.182577116950789,0.0,0.016969514999999546,0.011244086000001374,-2.182577116950789
156,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-1.758325656835885,0.24966752360814357,0.07057450900000006,0.010526090999999127,-1.7584428160616528
157,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-0.6080797615892652,0.3547343639738438,0.07008104200000176,0.011637011000001252,-0.6107661542167159
158,4,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2.5763123034142197,0.2333227411560439,0.0699404680000022,0.010561680999998657,-2.602715600694067
